dt,weather,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,clouds.all,wind.gust,rain.1h,snow.1h
1763211600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.82,283.4,1010,94,283.36,284.4,5.66,90,75,,,
1763215200,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",283.95,283.57,1010,95,283.48,284.4,5.14,90,100,,,
1763218800,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09d'}]",283.73,283.38,1010,97,283.51,284.04,5.66,80,75,,,
1763222400,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",283.68,283.32,1011,97,283.47,284.04,5.14,80,75,,,
1763226000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",283.74,283.39,1011,97,283.47,284.04,4.47,90,75,,,
1763229600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.68,283.32,1010,97,283.47,283.92,4.12,80,75,,,
1763233200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.74,283.36,1011,96,283.47,284.19,4.12,80,75,,,
1763236800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.38,283.96,1012,92,283.68,284.96,5.66,70,75,,,
1763240400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.28,283.88,1013,93,283.51,284.96,5.14,70,75,,,
1763244000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.13,283.66,1013,91,283.51,284.96,6.17,80,75,,,
1763247600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",284.01,283.53,1013,91,283.51,284.4,5.66,70,75,,,
1763251200,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",283.68,283.19,1014,92,283.47,284.04,5.66,80,100,,,
1763254800,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",284.18,283.69,1014,90,283.47,284.96,5.36,80,100,,,
1763258400,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",283.73,283.14,1014,88,283.51,284.04,6.17,70,100,,,
1763262000,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",283.73,283.12,1014,87,283.51,284.04,6.69,70,100,,,
1763265600,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",283.88,283.25,1014,86,283.47,284.4,5.14,80,100,,,
1763269200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",283.83,283.17,1015,85,283.08,284.4,5.14,60,75,,,
1763272800,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",283.44,282.74,1015,85,282.36,284.4,4.47,60,100,,,
1763276400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.87,280.75,1016,90,282.36,283.48,4.12,40,75,,,
1763280000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",283.13,280.86,1015,88,282.52,283.85,4.63,20,75,,,
1763283600,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",282.61,280.01,1016,88,281.97,283.29,5.14,40,75,11.32,0.77,
1763287200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.53,279.55,1017,79,281.8,282.92,6.17,30,75,12.35,,
1763290800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.35,279.68,1017,78,281.51,282.92,5.14,50,75,,,
1763294400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.87,281.0,1018,72,282.37,283.29,3.6,20,75,,,
1763298000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.87,279.82,1018,71,282.37,283.29,6.69,20,75,11.83,,
1763301600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.28,279.41,1018,71,281.51,282.73,5.66,10,75,,,
1763305200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.79,278.79,1018,71,281.26,282.18,5.66,360,75,,,
1763308800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.39,278.48,1018,74,280.51,281.69,5.14,10,75,,,
1763312400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.01,279.03,1019,74,280.14,281.62,3.09,340,75,,,
1763316000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.97,278.17,1020,74,280.14,281.62,4.63,330,75,,,
1763319600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.76,278.15,1020,74,280.3,281.07,4.12,350,75,,,
1763323200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.93,277.73,1021,77,279.19,280.51,3.09,340,75,,,
1763326800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",279.55,277.28,1021,79,278.68,280.15,3.09,340,40,,,
1763330400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.4,277.92,1022,80,278.64,279.96,2.06,320,20,,,
1763334000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",278.64,277.03,1022,80,275.68,278.85,2.06,260,20,,,
1763337600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",277.29,273.88,1023,85,275.51,277.73,4.12,300,20,,,
1763341200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.17,273.19,1023,89,275.14,278.64,5.14,310,40,,,
1763344800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.3,274.86,1024,87,276.68,278.85,4.63,320,40,,,
1763348400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.09,275.18,1024,91,276.51,279.59,3.6,320,40,,,
1763352000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.4,275.3,1025,92,277.36,279.59,4.02,310,40,,,
1763355600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.76,276.33,1025,91,278.36,279.59,3.09,320,75,,,
1763359200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.07,277.0,1026,87,278.47,280.15,2.68,320,75,,,
1763362800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.58,275.2,1026,85,277.36,279.75,4.63,340,75,,,
1763366400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",278.82,276.07,1026,82,277.36,280.3,3.6,340,75,,,
1763370000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",278.55,275.75,1027,85,277.36,280.7,3.58,350,75,,,
1763373600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.71,278.28,1028,79,277.68,281.26,2.06,270,75,,,
1763377200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",279.88,277.07,1028,79,279.51,281.26,4.12,340,40,,,
1763380800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.66,278.61,1028,77,280.14,281.97,3.09,350,40,,,
1763384400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.33,278.69,1028,69,280.14,282.18,4.47,360,75,,,
1763388000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",280.86,278.55,1028,70,280.14,281.41,3.6,350,20,,,
1763391600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.64,278.29,1028,69,280.14,281.07,3.58,350,40,,,
1763395200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",280.28,278.94,1028,72,279.51,281.07,2.06,340,40,,,
1763398800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.65,278.76,1028,78,278.68,280.03,1.54,0,75,,,
1763402400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.91,277.11,1028,76,278.68,280.51,4.12,300,75,,,
1763406000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.69,277.82,1028,76,278.51,280.51,2.57,320,75,,,
1763409600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.87,277.3,1028,78,278.47,279.47,2.06,260,75,,,
1763413200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.0,276.61,1027,78,278.47,279.75,3.09,230,75,,,
1763416800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.04,277.05,1027,77,278.51,279.47,2.57,240,75,,,
1763420400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.35,276.71,1026,74,278.51,279.96,3.6,240,75,,,
1763424000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.79,276.03,1025,76,278.51,279.04,3.6,230,75,,,
1763427600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.54,276.06,1024,71,278.08,279.04,3.09,240,75,,,
1763431200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",278.51,274.87,1024,76,277.51,278.85,5.14,220,20,,,
1763434800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",278.57,274.72,1022,78,277.51,278.92,5.66,220,75,,,
1763438400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.23,275.35,1021,76,277.68,279.47,6.17,220,75,,,
1763442000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.0,274.69,1020,79,277.51,279.4,7.2,230,75,,,
1763445600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.0,274.69,1019,84,277.51,279.4,7.2,230,75,,,
1763449200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.0,274.36,1019,85,277.51,279.4,8.23,220,75,,,
1763452800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",278.72,274.51,1018,86,277.51,278.92,6.69,230,75,,,
1763456400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.12,275.21,1018,88,278.51,279.96,6.17,240,75,,,
1763460000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",279.8,275.89,1017,88,278.68,280.86,6.69,240,75,,,
1763463600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.97,277.22,1016,87,279.51,281.62,7.2,250,75,,,
1763467200,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",281.34,277.55,1015,86,280.51,282.18,7.72,270,75,,,
1763470800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",282.05,278.33,1015,81,281.25,283.29,8.23,260,40,,,
1763474400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",282.26,278.74,1014,80,281.25,283.29,7.72,280,40,,,
1763478000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",282.69,279.04,1013,77,281.97,283.29,8.75,260,75,,,
1763481600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",281.45,277.28,1013,82,280.3,282.18,9.26,270,40,,,
1763485200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.73,276.92,1013,85,279.51,281.62,7.2,280,20,,,
1763488800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",279.67,275.55,1013,86,279.03,280.15,7.2,270,20,,,
1763492400,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",279.95,275.31,1013,85,278.68,281.07,9.26,290,40,,,
1763496000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",279.73,275.16,1013,86,279.03,280.15,8.75,300,40,,,
1763499600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",279.92,275.41,1013,80,279.03,280.51,8.75,310,40,,,
1763503200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",279.41,275.39,1014,78,278.51,279.96,6.69,330,75,,,
1763506800,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.46,273.82,1014,78,277.51,279.03,7.72,330,40,,,
1763510400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.66,273.15,1015,79,277.51,277.92,6.69,320,75,,,
1765497600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",278.81,277.23,1009,92,278.47,278.92,2.06,220,40,,,
1765501200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.97,274.72,1009,93,277.36,278.68,4.12,210,40,,,
1765504800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.53,274.18,1010,92,276.8,278.68,4.12,200,75,,,
1765508400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.4,274.34,1010,92,277.18,278.48,3.6,200,75,,,
1765512000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.25,274.92,1011,94,276.25,278.64,2.57,180,40,,,
1765515600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",277.06,274.28,1011,95,276.25,277.25,3.09,200,75,,,
1765519200,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",277.83,275.61,1011,93,276.25,279.19,2.57,160,40,,,
1765522800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",277.95,275.75,1012,91,276.25,278.92,2.57,170,20,,,
1765526400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",278.2,274.73,1012,89,277.18,279.47,4.63,210,20,,,
1765530000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",278.78,275.21,1013,88,277.92,279.68,5.14,200,20,,,
1765533600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",279.64,276.78,1014,86,279.03,280.15,4.12,220,20,,,
1765537200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",281.57,278.51,1015,80,281.25,281.81,5.66,220,20,,,
1765540800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",282.64,279.86,1014,78,281.8,284.19,5.66,210,20,,,
1765544400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",283.2,282.22,1015,75,281.81,284.19,7.2,220,20,,,
1765548000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",283.55,282.55,1015,73,282.37,283.92,6.69,230,20,,,
1765551600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",283.02,280.01,1016,76,282.36,283.64,6.69,230,20,,,
1765555200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",282.7,279.94,1016,77,281.81,283.29,5.66,220,20,,,
1765558800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.98,279.03,1017,80,280.7,282.73,5.66,220,20,,,
1765562400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.84,278.67,1018,79,281.25,282.18,6.17,220,20,,,
1765566000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.64,278.6,1018,80,280.14,282.18,5.66,220,20,,,
1765569600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.21,277.87,1019,80,280.14,281.62,6.17,220,20,,,
1765573200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.39,278.28,1020,80,280.14,281.69,5.66,220,20,,,
1765576800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.6,277.49,1020,81,280.03,281.41,5.14,220,20,,,
1765580400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.6,277.28,1021,81,280.03,281.07,5.66,220,20,,,
1765584000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.88,277.45,1021,77,280.03,281.62,6.17,210,20,,,
1765587600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.03,277.83,1021,76,280.14,281.62,5.66,210,20,,,
1765591200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.03,277.83,1021,76,280.14,281.62,5.66,210,20,,,
1765594800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.76,277.69,1021,79,279.03,281.41,5.14,210,20,,,
1765598400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.64,278.42,1021,78,280.14,282.18,6.17,220,20,,,
1765602000,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.68,278.14,1021,78,280.14,282.18,7.2,220,20,,,
1765605600,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.26,277.6,1021,82,280.14,281.69,7.2,210,20,,,
1765609200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.68,278.14,1020,80,280.14,282.73,7.2,210,20,,,
1765612800,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",281.6,277.61,1020,79,280.14,282.73,8.75,210,20,,,
1765616400,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",282.51,278.8,1020,79,281.25,283.29,8.75,210,20,,,
1765620000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",283.11,279.71,1019,76,282.36,283.85,8.23,210,40,,,
1765623600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.55,282.71,1019,79,282.36,284.4,8.23,210,75,,,
1765627200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",283.83,282.91,1018,75,282.68,284.4,9.77,220,75,,,
1765630800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.2,283.29,1018,74,283.47,284.96,10.8,210,75,,,
1765634400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.2,283.34,1017,76,283.47,284.96,10.8,220,75,16.46,,
1765638000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",284.2,283.37,1016,77,283.47,284.96,10.8,210,75,16.46,0.13,
1765641600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",284.24,283.44,1015,78,283.47,284.96,10.8,210,75,,,
1765645200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.2,283.42,1014,79,283.47,284.96,10.8,210,75,15.95,,
1765648800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.2,283.45,1014,80,283.47,284.96,11.83,210,75,17.49,,
1765652400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.27,283.53,1014,80,283.47,284.96,13.38,220,75,18.52,,
1765656000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.73,284.03,1013,80,283.47,285.51,11.83,220,75,17.49,,
1765659600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",284.79,284.15,1013,82,284.04,285.03,11.32,210,75,17.49,,
1765663200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.42,284.77,1012,79,284.04,286.07,11.32,220,75,16.46,,
1765666800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.42,284.77,1012,79,284.51,286.07,11.32,210,75,,,
1765670400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.85,285.24,1012,79,284.59,286.62,11.32,210,75,,,
1765674000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.19,284.67,1011,85,284.04,285.86,10.29,210,75,17.49,,
1765677600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",285.48,284.94,1011,83,284.04,286.07,11.32,210,75,16.46,,
1765681200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.82,285.31,1010,83,284.04,286.62,10.8,220,75,,0.3,
1765684800,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.64,285.14,1010,84,284.04,286.14,10.8,210,75,,0.85,
1765688400,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.47,285.03,1009,87,284.19,286.14,11.32,210,75,17.49,0.96,
1765692000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",286.01,285.52,1008,83,284.59,286.62,10.8,210,75,15.95,,
1765695600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",286.06,285.57,1008,83,284.59,286.69,10.8,200,75,,,
1765699200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",285.92,285.47,1007,85,284.59,286.69,10.8,210,75,15.95,0.3,
1765702800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.39,285.88,1006,81,284.59,287.18,10.29,210,75,15.43,,
1765706400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",285.77,285.28,1005,84,284.59,286.69,11.83,210,75,18.52,,
1765710000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",285.96,285.52,1005,85,284.59,287.25,12.86,200,75,19.55,,
1765713600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.14,285.71,1003,85,285.15,286.51,13.38,200,75,20.06,,
1765717200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.34,285.88,1002,83,285.15,286.68,13.38,200,75,20.58,,
1765720800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.78,286.37,1001,83,285.3,287.8,12.86,200,75,19.03,,
1765724400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",286.38,285.93,1000,83,285.7,286.68,11.83,210,75,17.49,,
1765728000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]",286.9,286.55,1000,85,285.3,287.8,11.83,210,75,17.49,,
1765731600,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",287.59,287.2,999,81,285.15,288.29,12.35,210,75,18.52,,
1765735200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",286.9,286.55,999,85,285.15,287.8,11.83,210,75,17.49,2.1,
1765738800,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",287.21,286.84,998,83,285.15,287.73,12.35,210,75,18.01,3.43,
1765742400,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",287.02,286.66,997,84,285.15,287.73,12.35,210,75,20.06,1.39,
1765746000,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",286.67,286.27,997,84,285.15,287.18,11.32,210,75,18.52,0.92,
1765749600,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",283.26,282.7,999,91,282.51,283.85,6.17,290,75,,1.23,
1765753200,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",282.71,280.81,1000,92,282.25,283.29,3.6,230,75,,1.16,
1765756800,"[{'id': 310, 'main': 'Drizzle', 'description': 'light intensity drizzle rain', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",282.47,280.51,1001,92,281.97,282.73,3.6,230,75,,2.43,
1765760400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",282.47,280.51,1001,92,281.97,282.73,3.6,230,75,,,
1765764000,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",282.47,280.51,1002,92,281.81,282.73,3.6,240,75,,,
1765767600,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.88,280.42,1002,92,281.41,282.68,2.57,250,75,,,
1765771200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.45,279.0,1002,92,280.7,281.68,4.12,240,75,,,
1765774800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",281.29,279.72,1002,93,280.58,281.68,2.57,260,75,,,
1765778400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",280.77,279.1,1002,93,280.51,281.26,2.57,220,75,,,
1765782000,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",280.3,278.54,1001,93,279.68,281.26,2.57,190,40,,,
1765785600,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",280.4,279.62,1001,92,280.03,280.86,1.54,0,40,,,
1765789200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.15,279.33,1001,92,279.68,280.86,1.54,230,75,,,
1765792800,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280.48,278.4,1002,92,280.03,281.41,3.09,210,75,,,
1765796400,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",281.16,279.21,1002,92,280.51,281.81,3.09,270,75,,,
